Date	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10	Target
20160115	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45870306026776286	0.6424965919883069	0.6502718984373421	0.3026728931642904	0.4041564464560219	0.6973949108236831	0.0	0.0	0.24770642201834864	0.04241435562805871	0.5059760956175299	0.3948766010621681	0.476923076923077	0.1520912547528517	0.35779816513761464
20160116	0.9666666666666667	0.033333333333333326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2104877000182817	0.6576194329342047	0.6836274688175953	0.3155156650171583	0.3669356489632147	0.4769541174532595	0.0	0.0	0.3577981651376147	0.021207177814029397	0.5803452855245683	0.5676351140268666	0.4923076923076924	0.22433460076045622	0.40366972477064217
20160117	0.9333333333333333	0.06666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1772703593519533	0.5234338808012619	0.6492611235773353	0.3405070048254463	0.4506824433220307	0.7014029253294888	0.0	0.0	0.4036697247706422	0.07830342577487767	0.4621513944223107	0.4754764136207435	0.3846153846153847	0.22813688212927755	0.4954128440366973
20160118	0.9	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6889566865537942	0.2935367109199726	0.4491277012958119	0.3398128009279987	0.47022336200575443	0.7695391704853024	0.001951219512195122	0.0	0.4954128440366972	0.11419249592169659	0.4302788844621514	0.570759137769447	0.4153846153846154	0.28517110266159695	0.09174311926605505
20160119	0.8666666666666667	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7466695979351785	0.0	0.6219702023571274	0.056924718382791235	0.10732058645088534	0.3827657784906699	0.0	0.0	0.09174311926605505	0.4192495921696574	0.025232403718459487	0.06833801936894718	0.353846153846154	0.0950570342205323	0.12844036697247707
20160120	0.8333333333333334	0.16666666666666663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3364905642659576	0.4086262417785845	0.8200820749186326	0.06664357282210147	0.12593098519728887	0.40881787217720555	0.0	0.0	0.12844036697247707	0.33442088091353994	0.11553784860557767	0.12199312714776633	0.276923076923077	0.08365019011406842	0.2752293577981651
20160121	0.8	0.19999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3730751999318831	0.4840516683930163	0.8221036246386485	0.1454357135371448	0.21991349886662676	0.464930074176323	0.0	0.0	0.27522935779816515	0.04567699836867864	0.4687915006640106	0.3890971571383943	0.4153846153846154	0.17490494296577944	0.28440366972477066
20160122	0.7666666666666667	0.23333333333333328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5498719295124352	0.37599808174708005	0.8392867972587795	0.1409233882870396	0.2040946599321837	0.44689400926091816	0.0	0.0	0.28440366972477066	0.18923327895595435	0.3227091633466135	0.3368478600437363	0.4615384615384615	0.19391634980988592	0.14678899082568808
20160123	0.7333333333333333	0.2666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5045133498470842	0.28535475354407924	0.8665777184789876	0.1617495047939463	0.16873490231401703	0.3186375476001813	0.0	0.0	0.14678899082568808	0.4225122349102773	0.07702523240371846	0.13495782567947517	0.5384615384615385	0.0988593155893536	0.14678899082568808
20160124	0.7	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6151150092868245	0.29447249103571055	0.7159722643378414	0.0	0.0887101877044818	0.4348699659839816	0.0	0.0	0.14678899082568808	0.3621533442088092	0.05843293492695884	0.137066541705717	0.5230769230769231	0.10266159695817488	0.10091743119266054
20160125	0.6666666666666666	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5381251401122983	0.39457427575986515	0.7927911536984247	0.058313126219338714	0.1538465833168942	0.5090182328985038	0.0	0.0	0.10091743119266056	0.2707993474714519	0.1593625498007968	0.15682599187753823	0.353846153846154	0.11787072243346006	0.22935779816513763
20160126	0.6333333333333333	0.3666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24862722256441214	0.4912444704407131	0.7847049548183637	0.1895176601503727	0.2813278147297585	0.5631264276447183	0.0	0.0	0.2293577981651376	0.011419249592169691	0.6241699867197875	0.49945329584504833	0.553846153846154	0.247148288973384	0.3027522935779816
20160127	0.6	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5768682009510406	0.3810706270225658	0.7948127034184405	0.30892072811636245	0.3753103283990964	0.5651304347773809	0.0	0.0	0.30275229357798167	0.21533442088091354	0.3585657370517928	0.4036238675413933	0.6615384615384616	0.22433460076045622	0.24770642201834864
20160128	0.5666666666666667	0.43333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34849434919638816	0.4844552892422469	0.8312005983787185	0.2544257232496812	0.3622830492766138	0.6693388098842444	0.0	0.0	0.24770642201834864	0.009787928221859745	0.7224435590969455	0.7190721649484536	0.43076923076923085	0.17490494296577944	0.2752293577981651
20160129	0.5333333333333333	0.4666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3199151372303919	0.5945579738904931	0.7543817090181332	0.3418954125786894	0.33529797109432874	0.3346696053829236	0.0	0.0	0.27522935779816515	0.07504078303425778	0.48738379814077015	0.415651358950328	0.6000000000000001	0.19391634980988592	0.14678899082568808
20160130	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27687753406445903	0.5589568612798982	0.7371985363980019	0.3283584368492	0.4190447654531446	0.6092185934995618	0.0	0.0	0.14678899082568808	0.04404567699836866	0.48339973439575035	0.44532958450484217	0.33846153846153854	0.07984790874524714	0.22935779816513763
20160131	0.46666666666666656	0.5333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6903563500932025	0.27085590521229586	0.7998665777184789	0.26414457762651306	0.27667521504315756	0.4028058505387373	0.0	0.0	0.2293577981651376	0.38662316476345837	0.14209827357237717	0.21860356138706652	0.43076923076923085	0.16349809885931557	0.13761467889908255
20160201	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5776860659966332	0.2641828246571106	0.8261467240786802	0.18535243684899133	0.20037258018290302	0.33867761976848904	0.0	0.0	0.13761467889908258	0.36867862969004894	0.1341301460823373	0.15190565448297408	0.30769230769230765	0.12927756653992392	0.14678899082568808
20160202	0.4642857142857143	0.5357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5289032860147737	0.3260986498915867	0.8099743263185558	0.16522052421870612	0.20874725961878465	0.39078180726180073	0.0	0.0	0.14678899082568808	0.2446982055464927	0.2536520584329349	0.1943142767885036	0.353846153846154	0.12927756653992392	0.2201834862385321
20160203	0.4285714285714286	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4117938664980271	0.45518416194398087	0.7836941799583569	0.20791406305786492	0.2348018178637496	0.380761771237767	0.0	0.0	0.2201834862385321	0.017944535073409467	0.6294820717131473	0.4848484848484848	0.5076923076923078	0.17110266159695817	0.29357798165137616
20160204	0.3928571428571428	0.6071428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4704591363756009	0.49558447063859024	0.7574140335981556	0.2835822863593506	0.40694800626798244	0.7114229613535225	0.0	0.0	0.29357798165137616	0.039151712887438864	0.596281540504648	0.6035613870665418	0.44615384615384623	0.16730038022813684	0.11926605504587157
20160205	0.3571428571428571	0.6428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5902539424681036	0.3334568020525612	0.7361877615379951	0.23464091256811975	0.22084401880394694	0.2825654177693716	0.0	0.0	0.11926605504587157	0.30505709624796085	0.23638778220451523	0.19228366135582634	0.43076923076923085	0.11026615969581748	0.20183486238532108
20160206	0.3214285714285714	0.6785714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5135478714085288	0.34529199367991714	0.6684658459174799	0.24921919412295448	0.24410701723695138	0.31062151882905054	0.0	0.0	0.2018348623853211	0.3964110929853181	0.1713147410358566	0.20009372071227743	0.5384615384615385	0.1520912547528517	0.22935779816513763
20160207	0.2857142857142857	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5531194798444796	0.3996904112726355	0.7179938140578573	0.2113850824826247	0.2552732564847935	0.40881787217720555	0.0	0.0	0.2293577981651376	0.15823817292006526	0.34395750332005315	0.313573883161512	0.40000000000000013	0.20532319391634982	0.19266055045871558
20160208	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3756993856015454	0.5087018063913538	0.6118624537570505	0.2894830193835249	0.3808934480230174	0.5931865358370597	0.0	0.0	0.1926605504587156	0.08156606851549758	0.45683930942895085	0.33419243986254293	0.476923076923077	0.11026615969581748	0.3211009174311926
20160209	0.2142857142857142	0.7857142857142858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038183939605984	0.2982445703529075	0.5936685062769126	0.3113504417157769	0.38926812745889905	0.6112226007524646	0.0	0.0	0.3211009174311927	0.47471451876019577	0.0597609561752988	0.17822555451421432	0.5384615384615385	0.22053231939163495	0.1651376146788991
20160210	0.1785714285714286	0.8214285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38717498611025136	0.46413366794666405	0.738209311258011	0.2860119999587651	0.35856096952733313	0.5531063915004443	0.0	0.0	0.1651376146788991	0.019575856443719453	0.548472775564409	0.4145579506404249	0.4153846153846154	0.11787072243346006	0.1834862385321101
20160211	0.1428571428571428	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12764654396096556	0.6609952717660433	0.7533709341581264	0.39361360191805844	0.2748141751685172	0.15230494897597235	0.0	0.0	0.1834862385321101	0.013050570962479635	0.6175298804780877	0.5379568884723523	0.5230769230769231	0.11787072243346006	0.2568807339449541
20160212	0.1071428571428572	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021921374352436712	0.6474384984685355	0.6260133017971568	0.5109340582333576	0.6293422712875048	0.7955912642920784	0.08292682926829269	0.0	0.25688073394495414	0.31484502446982054	0.2881806108897742	0.24117463292721025	0.353846153846154	0.15969581749049427	0.08256880733944955
20160213	0.0714285714285714	0.9285714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24637293953843717	0.7039625700547401	0.49663411971617355	0.5584870241880409	0.7186721852702417	1.0	0.01951219512195122	0.0	0.08256880733944955	0.027732463295269173	0.39176626826029215	0.4661043423930022	0.2923076923076924	0.0418250950570342	0.09174311926605505
20160214	0.0357142857142857	0.9642857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9546848575327731	0.34261926591450514	0.36523338791517457	0.38563025724319344	0.5325681978062062	0.957915848530722	0.024390243902439025	0.0	0.09174311926605505	0.31973898858075045	0.0597609561752988	0.17361761949390817	0.2000000000000001	0.04942965779467679	0.09174311926605505
20160215	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6472378356100567	0.15769019509701857	0.6563365475973872	0.17841039799947164	0.21898297892930657	0.4388779803695469	0.0	0.0	0.09174311926605505	0.47308319738988586	0.022576361221779556	0.0499062792877226	0.21538461538461537	0.08365019011406842	0.10091743119266054
20160216	0.0	0.9666666666666667	0.033333333333333326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5482206433790365	0.3785808487161521	0.6209594274971183	0.2339467086914983	0.33250641128236824	0.6092185934995618	0.0	0.0	0.10091743119266056	0.4029363784665579	0.1301460823373174	0.09387691346454236	0.24615384615384622	0.06463878326996196	0.09174311926605505
20160217	0.0	0.9333333333333333	0.06666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49187140651221095	0.4649332184038794	0.6856490185376111	0.2572025387978195	0.3594914894646533	0.6192386295235953	0.0	0.0	0.09174311926605505	0.1631321370309951	0.34794156706507295	0.21954076850984067	0.30769230769230765	0.06463878326996196	0.1559633027522936
20160218	0.0	0.9	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3457459518915624	0.5125335063306371	0.6876705682576268	0.351961368904245	0.44789088351007017	0.6452907233303714	0.0	0.0	0.1559633027522936	0.11582381729200653	0.48074369189907035	0.32349265854420495	0.4153846153846154	0.12167300380228134	0.40366972477064217
20160219	0.0	0.8666666666666667	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6351080111933662	0.4400668748904097	0.7200153637778732	0.38215923783925976	0.510235719310522	0.7875752354007073	0.0	0.0	0.4036697247706422	0.20228384991843393	0.3107569721115538	0.6218369259606373	0.44615384615384623	0.3307984790874524	0.2201834862385321
20160220	0.0	0.8333333333333334	0.16666666666666663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39541477938166114	0.46386919381661984	0.73012311237795	0.34814324753076137	0.34832525021681116	0.36472971357526507	0.0	0.0	0.2201834862385321	0.04078303425774877	0.5099601593625497	0.40471727585129647	0.4923076923076924	0.18250950570342203	0.07339449541284404
20160221	0.0	0.8	0.19999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6268229257192708	0.40906376851517723	0.7614571330381874	0.2759460436540355	0.2831888546043988	0.32464956923864957	0.0	0.0	0.07339449541284404	0.4355628058727569	0.10358565737051793	0.09700093720712274	0.2923076923076924	0.06083650190114067	0.07339449541284404
20160222	0.0	0.7666666666666667	0.23333333333333328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3804585968340197	0.4493271240996441	0.8706208179190168	0.31412725724308915	0.23014921817714873	0.18637307155387914	0.0	0.0	0.07339449541284404	0.23654159869494293	0.2921646746347942	0.1670571696344892	0.26153846153846155	0.07984790874524714	0.23853211009174313
20160223	0.0	0.7333333333333333	0.2666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49219742448202036	0.4743254600805471	0.7958234782784495	0.3696635679351157	0.5158188389344431	0.8316633941228881	0.00878048780487805	0.0	0.23853211009174313	0.024469820554649246	0.5205843293492696	0.33950328022492976	0.5384615384615385	0.18250950570342203	0.11926605504587157
20160224	0.0	0.7	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4159524257177089	0.2851117924283389	0.8827501162391096	0.2339467086914983	0.2636479359206751	0.41883790832147955	0.0	0.0	0.11926605504587157	0.433931484502447	0.09428950863213813	0.11879100281162139	0.23076923076923078	0.08365019011406842	0.09174311926605505
20160225	0.0	0.6666666666666666	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4795539687881578	0.4566619834974626	0.9100410374593174	0.2374177281162581	0.26923105554459614	0.3627257063223622	0.0	0.0	0.09174311926605505	0.23817292006525287	0.2841965471447543	0.1813495782567948	0.30769230769230765	0.07604562737642584	0.19266055045871558
20160226	0.0	0.6333333333333333	0.3666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5691831821322481	0.37462285433484277	0.8382760223987704	0.3224577038458519	0.35204732996609195	0.44088198762244984	0.0	0.0	0.1926605504587156	0.47634584013050574	0.15139442231075695	0.19228366135582634	0.43076923076923085	0.13307984790874525	0.3669724770642202
20160227	0.0	0.6	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3844718497371121	0.5983702408326462	0.6876705682576268	0.38563025724319344	0.5065136395612413	0.7895792426536101	0.001951219512195122	0.0	0.3669724770642202	0.3376835236541599	0.29083665338645415	0.26101218369259604	0.3846153846153847	0.22053231939163495	0.28440366972477066
20160228	0.0	0.5666666666666667	0.43333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27718459290611736	0.504497215097155	0.7078860654577805	0.37348168928777326	0.3660051290258946	0.35671368468389386	0.0	0.0	0.28440366972477066	0.052202283849918416	0.6268260292164675	0.4092471102780381	0.5076923076923078	0.18250950570342203	0.2568807339449541
20160229	0.0	0.5333333333333333	0.4666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7763368351224884	0.3319525251667927	0.6896921179776426	0.2724750242292757	0.32320121190916645	0.4969941896215673	0.0	0.0	0.25688073394495414	0.4616639477977162	0.11420982735723771	0.1633864417369572	0.36923076923076925	0.1977186311787072	0.12844036697247707
20160301	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5504617804554127	0.34586094374580784	0.8018881274384948	0.21207928635924625	0.2068862197441443	0.30260548993767933	0.0	0.0	0.12844036697247707	0.4225122349102773	0.1314741035856574	0.1099656357388316	0.24615384615384622	0.09125475285171102	0.11926605504587157
20160302	0.0	0.4642857142857143	0.5357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35162262971266856	0.6390342184409659	0.7564032587381488	0.32176349996923026	0.4246278850770657	0.6513027449688397	0.0	0.0	0.11926605504587157	0.17292006525285483	0.38114209827357237	0.1893158388003749	0.30769230769230765	0.08365019011406842	0.13761467889908255
20160303	0.0	0.4285714285714286	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5923843759793088	0.6043832843586521	0.7018214162977331	0.4484557087126374	0.5614143158631318	0.765531156099737	0.0	0.0	0.13761467889908258	0.3262642740619902	0.249667994687915	0.13972196188691036	0.3230769230769231	0.0950570342205323	0.4311926605504587
20160304	0.0	0.3928571428571428	0.6071428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17212720557624725	0.6168954891058912	0.704853740877758	0.5078101407573216	0.5381513174301273	0.5450903627293134	0.0	0.0	0.4311926605504588	0.10277324632952692	0.6162018592297477	0.3969072164948454	0.4153846153846154	0.28517110266159695	0.13761467889908255
20160305	0.0	0.3571428571428571	0.6428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1265781293284008	0.5808547382358601	0.6785735945175567	0.5935443204468412	0.7223942650195224	0.915831697061444	0.05853658536585366	0.0	0.13761467889908258	0.25611745513866235	0.2217795484727755	0.14698531708840987	0.23076923076923078	0.08365019011406842	0.14678899082568808
20160306	0.0	0.3214285714285714	0.6785714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6688170573813471	0.3344746005353326	0.5916469565568968	0.4873311261991386	0.6284117513501846	0.9719438990605614	0.001951219512195122	0.0	0.14678899082568808	0.22675367047308323	0.18193891102257634	0.1677600749765698	0.21538461538461537	0.11787072243346006	0.2110091743119266
20160307	0.0	0.2857142857142857	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23625006913978924	0.553366029841629	0.598722380576951	0.4619926844421268	0.3864765676469385	0.26052133846840136	0.0	0.0	0.2110091743119266	0.12071778140293637	0.4302788844621514	0.25265542018119336	0.276923076923077	0.3916349809885931	0.29357798165137616
20160308	0.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49364066310128835	0.3188187016612059	0.6533042230173647	0.44012526210987474	0.4376551641995482	0.4669340814292258	0.0	0.0	0.29357798165137616	0.500815660685155	0.13280212483399736	0.16924398625429551	0.3230769230769231	0.5019011406844106	0.10091743119266054
20160309	0.0	0.2142857142857142	0.7857142857142858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4007277829793295	0.15840112364169442	0.6917136676976562	0.3103091358904316	0.3017992533508023	0.3466936486598602	0.0	0.0	0.10091743119266056	0.433931484502447	0.05710491367861888	0.10231177756950953	0.30769230769230765	0.12167300380228134	0.10091743119266054
20160310	0.0	0.1785714285714286	0.8214285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4854829999370585	0.2912188870224775	0.7553924838781421	0.28045836888331455	0.3129654925986445	0.4108218794301084	0.0	0.0	0.10091743119266056	0.4241435562805873	0.07702523240371846	0.12089971883786316	0.30769230769230765	0.10646387832699619	0.1559633027522936
20160311	0.0	0.1428571428571428	0.8571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43802425797778244	0.34044684925568647	0.7442739604180564	0.26761559705127286	0.29621613372688127	0.40480985779164014	0.0	0.0	0.1559633027522936	0.5171288743882544	0.0916334661354582	0.13175570134333023	0.30769230769230765	0.11787072243346006	0.12844036697247707
20160312	0.0	0.1071428571428572	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43300749735109323	0.41969090063498604	0.7240584632179027	0.29816056791418527	0.34553369040485066	0.46092205979075757	0.0	0.0	0.12844036697247707	0.27243066884176187	0.31208499335989376	0.21258981568259924	0.26153846153846155	0.11787072243346006	0.1834862385321101
20160313	0.0	0.0714285714285714	0.9285714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5026987680037671	0.5289316224158109	0.729112337517941	0.4074976795754455	0.4637097224445132	0.5571144060062501	0.0	0.0	0.1834862385321101	0.29526916802610115	0.3545816733067728	0.24640737269603252	0.4615384615384615	0.15969581749049427	0.4678899082568807
20160314	0.0	0.0357142857142857	0.9642857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.543322102597025	0.3443832407136549	0.6846382436776043	0.3932664999693346	0.5334987177435265	0.8376754157613564	0.0	0.0	0.46788990825688076	0.5073409461663948	0.24435590969455512	0.281786941580756	0.26153846153846155	0.247148288973384	0.17431192660550457
